property_id;reference;status;type;localisation;prix;prix_type;surface_m2;agence;telephone;description;url;image_url;date_scraping
28084;35542;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;70;CENTURY 21 Invest;+216 50 950 000;Century21 invest vous propose pour la location un appartement S+1 meublé aux Jardins de Carthage. Il se compose de : – Salon – Cuisine équipée et aménagée – Chambre à coucher –...;https://century21.tn/property/location-appartement-s1-meuble-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18791/conversions/xUPF8eSuIczzVXAg-thumb.jpg?c=1;14/02/2026 17:14
23054;LGS1672159487;LOCATION;Bureau;LES BERGES DU LAC 2;;Prix sur demande;300;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la location un bureau de 300 m² aux berges du lac 2. Il se compose d’un open space, deux spacieux bureaux dont une suite, kitchenette et...;https://century21.tn/property/location-bureau-de-300m%c2%b2-aux-berges-du-la-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18774/conversions/qtj0NKVgaOvnxfYE-thumb.jpg?c=1;14/02/2026 17:14
29533;573366;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;200;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 meublé au Lac 2 : Emplacement: Les berges du lac 2. Type: Appartement Typologie : S3 Superficie: 200 m²...;https://century21.tn/property/a-louer-un-magnifique-s3-meuble-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/14721/rUPPKd2QjWLTMgXg.jpg?c=1;14/02/2026 17:14
29741;287204;VENTE;Appartement;LES BERGES DU LAC 2;;Prix sur demande;145;CENTURY 21 Barros;+216 26 055 000;Appartement de Prestige au 8ème Étage en Vente Directe Promoteur Situé sur l’Artère Principale, Face à l’Ambassade du Canada Nous sommes ravis de vous présenter une opportunité unique d’acquérir un somptueux appartement...;https://century21.tn/property/a-vendre-un-s2-direct-promoteur-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/14964/t0MQTnDOOXgZjhTp.jpg?c=1;14/02/2026 17:14
30072;760110;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;127;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la vente un appartement S3 jamais habité Emplacement: Jardins de Carthage Type: Appartement Typologie : S3 Superficie: 127 m² Il se compose de :...;https://century21.tn/property/a-vendre-un-s3-jamais-habite-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/6/Properties/15633/FHiDuXJcflRnyn0F.jpg?c=1;14/02/2026 17:14
30747;629181;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;160;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 jamais habité : Emplacement: Jardins de Carthage Type: Appartement Typologie : S3 Superficie: 160 m² Il se compose de...;https://century21.tn/property/a-louer-un-s3-jamais-habite-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/6/Properties/16803/nRG9NBOeAXASvZk0.jpg?c=1;14/02/2026 17:14
30870;77167;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;220;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros Au lac 2, idéalement située, retrouvez ce magnifique appartement richement meublé de 220 m² composée d’une grande pièce de vie, une cuisine bien équipée, trois chambres à coucher...;https://century21.tn/property/a-louer-un-s4-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/17063/BrPqrwo4MhDISy10.png?c=1;14/02/2026 17:14
31280;722570;VENTE;Appartement;LES BERGES DU LAC 2;;Prix sur demande;289;CENTURY 21 Barros;+216 26 055 000;Nous sommes ravis de vous présenter un magnifique appartement de standing à l’étage, directement auprès du promoteur, situé au cœur du prestigieux quartier du Lac 2. Caractéristiques Exceptionnelles: Type: s+3 Emplacement: Lac...;https://century21.tn/property/a-vendre-un-s3-dp-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/17808/6WNGj20xvj2RG99t.png?c=1;14/02/2026 17:15
31355;66379;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;205;CENTURY 21 Barros;+216 26 055 000;En exclusivité chez Century 21 lac 2 : Superbe appartement luxueusement meublé Découvrez un véritable bijou immobilier au cœur de la ville, disponible dès maintenant ! Cet appartement somptueux de 3 pièces,...;https://century21.tn/property/a-louer-un-s3-meuble-au-lac-2-5/;https://logis.fra1.digitaloceanspaces.com/6/Properties/17931/kqVRufRulyVuSq1M.png?c=1;14/02/2026 17:15
29786;LGS-UWN8Y;VENTE;Fond de commerce;JARDINS DE CARTHAGE;;Prix sur demande;110;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 Invest vous propose pour la vente un fond de commerce dont l’activité actuellement est un dépôt vente vêtements: Le local est situé au deuxième étage dans un immeuble sur...;https://century21.tn/property/vente-fonds-de-commerce-aux-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18684/conversions/CkTgVggBkBr6zRgU-thumb.jpg?c=1;14/02/2026 17:15
31686;LGS-SZXRW;VENTE;Duplex;AIN ZAGHOUAN NORD;;Prix sur demande;190;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 Invest vous propose pour la vente un magnifique Duplex S+3 avec piscine et terrasse dans une nouvelle résidence en cours de construction à Ain Zaghouan Nord. Superficie : 190...;https://century21.tn/property/vente-duplex-s3-a-ain-zaghouan-nord/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18514/conversions/PXID0SSLFb9hYLAS-thumb.jpg?c=1;14/02/2026 17:15
24816;819273;VENTE;Fond de commerce;LA SOUKRA;;Prix sur demande;75;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la vente un fonds de commerce aménagé et équipé situé à la Soukra, dans un emplacement stratégique et dynamique. Ce fonds de commerce est doté d’une...;https://century21.tn/property/vente-fonds-de-commerce-a-la-soukra/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18367/conversions/xPlLYpuRX6tzndr7-thumb.jpg?c=1;14/02/2026 17:15
25005;791798;VENTE;Duplex;AIN ZAGHOUAN NORD;;Prix sur demande;182;CENTURY 21 Invest;+216 50 950 000;L’agence Century21 Vous propose pour la vente un beau duplex S+3 avec une terrasse situé au rez de chaussée d’une résidence récemment bâtie Haut standing dans la zone résidentielle de Ain Zaghouan...;https://century21.tn/property/vente-duplex-s3-182-m%c2%b2-et-terrasse-25-m%c2%b2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18353/conversions/L4KOv0DLQ8zeCiiP-thumb.jpg?c=1;14/02/2026 17:15
25371;767890;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;112;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 Invest vous propose pour la vente, Un appartement S+2 de 112 m² neuf promoteur, situé aux jardins de Carthage. Il se compose de : -Un salon qui donne sur...;https://century21.tn/property/a-vendre-un-s2-direct-promoteur-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18285/conversions/lP19yDWb1AXKDJQd-thumb.jpg?c=1;14/02/2026 17:15
25556;407210;VENTE;Fond de commerce;LA SOUKRA;;Prix sur demande;360;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la vente fonds de commerce à la Soukra. -Superficie total :360 m² -La superficie de RDC est 150m² avec une hauteur sous plafond de 2.67m²....;https://century21.tn/property/vente-fonds-de-commerce-a-la-soukra-3/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18215/conversions/Q3BD5ihwJgYreTIN-thumb.jpg?c=1;14/02/2026 17:15
25897;232226;VENTE;;JARDINS DE CARTHAGE;;Prix sur demande;355;CENTURY 21 Invest;+216 50 950 000;L’agence CENTURY INVEST vous propose pour la vente un Penthouse S+3 avec une terrasse et une piscine : Typologie S+3 Superficie: 355 m² Au rez de chaussée: – Salon en double hauteur...;https://century21.tn/property/vente-penthouse-s3-avec-terrasse-et-piscine-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18184/conversions/xiFJQLjDFvTZ78SF-thumb.jpg?c=1;14/02/2026 17:15
26758;503511;LOCATION;Bureau;LES BERGES DU LAC 1;;Prix sur demande;170;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la location un bureau A+4 au Lac 1 Situé dans un immeuble bureautique R+4: Emplacement : Les berges du lac 1 Superficie : 170 m²...;https://century21.tn/property/location-bureau-a4-aux-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18133/conversions/Ju4iQrK2GvzQlaJU-thumb.jpg?c=1;14/02/2026 17:16
26893;522350;LOCATION;Bureau;LES BERGES DU LAC 1;;Prix sur demande;140;CENTURY 21 Invest;+216 50 950 000;L’agence immobilière CENTURY 21 INVEST vous propose pour la location un bureau A+2 au LAC 1 dans un immeuble exclusivement bureautique et très sécurisé. – Emplacement : les berges du lac 1...;https://century21.tn/property/bu-a2-mvp-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18124/conversions/shWVRiChhmFODUSP-thumb.jpg?c=1;14/02/2026 17:16
31453;462649;LOCATION;Villa;SIDI DAOUD;;Prix sur demande;250;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la location une villa Jumelée S+4 avec Jardin de 100m² à Sidi Daoud la Marsa. Il se compose de: Salon qui donne sur le jardin Cuisine...;https://century21.tn/property/location-villa-s4-avec-jardin-a-sidi-daoud-la-marsa/;https://logis.fra1.digitaloceanspaces.com/4/Properties/18073/conversions/oxMhhigXHushobaB-thumb.jpg?c=1;14/02/2026 17:16
31287;933881;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;70;CENTURY 21 Invest;+216 50 950 000;Agence CENTURY21 INVEST vous propose pour la location un appartement S+1 meublé aux JARDINS DE CARTHAGE. Typologie: S+1 Superficie: 90 m² – Salon avec accès à un balcon – Cuisine à l’américaine...;https://century21.tn/property/location-appartement-s1-meuble-aux-jardins-de-carthage-3/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17765/conversions/xcV1AVFenM9u6Ii0-thumb.jpg?c=1;14/02/2026 17:16
29485;270116;VENTE;Appartement;LES BERGES DU LAC 2;;Prix sur demande;83;CENTURY 21 Barros;+216 26 055 000;Découvrez cette opportunité unique de vente d’un appartement par Century 21 Barros au Lac 2 : Type : Appartement Typologie : S1 Superficie : 83 m² Salon lumineux Cuisine équipée américaine 1...;https://century21.tn/property/a-vendre-un-s1-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/14651/NRadMOnkjbE40EGj.jpg?c=1;14/02/2026 17:16
28294;937794;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;70;CENTURY 21 Barros;+216 26 055 000;Century 21 Barros vous propose pour la location un S1 Emplacement : Les jardins de Carthage Type : Appartement Typologie : S1 Superficie : 70 m² Il se compose de : –...;https://century21.tn/property/a-louer-un-s1-aux-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/12116/SPnOEyqYPXUMi0Ik.jpg?c=1;14/02/2026 17:16
28656;430707;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;220;CENTURY 21 Barros;+216 26 055 000;Chez Century 21 Barros Au Lac 2, idéalement située, retrouvez cet appartement de 220 m² composée d’une grande pièce de vie, une cuisine bien équipée et américaine, deux chambres à coucher ainsi...;https://century21.tn/property/a-louer-un-s3-de-220-m%c2%b2-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/12902/IMfV0McbGygGkzMk.jpg?c=1;14/02/2026 17:16
28445;576651;LOCATION;Bureau;LES BERGES DU LAC 2;;Prix sur demande;100;CENTURY 21 Barros;+216 26 055 000;Découvrez dès maintenant cette offre exceptionnelle proposée par Century 21 Barros : un bureau de 100 m² idéalement situé sur les bords du Lac 2. Caractéristiques : Superficie : 100 m² État...;https://century21.tn/property/a-louer-un-bureau-en-open-space-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/12450/rutVY6qls6RTsXd1.jpg?c=1;14/02/2026 17:16
26725;186600;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;150;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S2 meublé au Lac 2 : Emplacement: Les berges du lac 2. Type: Appartement Typologie : S2 Superficie: 150 m²...;https://century21.tn/property/a-louer-un-s2-au-lac-2-2/;https://logis.fra1.digitaloceanspaces.com/6/Properties/9272/4KyvXWA49CczsSjO.jpg?c=1;14/02/2026 17:16
30883;LGS1673902967;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;65;CENTURY 21 Barros;+216 26 055 000;Century 21 lac 2 vous propose pour la location un appartement S1 meublé aux Jardins de Carthage. Emplacement: Les jardins de Carthage Type: Appartement Typologie : S1 Superficie: 65 m² Il se...;https://century21.tn/property/a-louer-s1-meuble-neuf-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/6/Properties/3807/r4EsQXkL12diYi01?c=1;14/02/2026 17:16
31166;959236;VENTE;Duplex;LES BERGES DU LAC 2;;Prix sur demande;329;CENTURY 21 Barros;+216 26 055 000;Vous rêvez d’un espace luxueux alliant confort, modernité et emplacement de choix? Ne cherchez plus! Nous sommes ravis de vous présenter un magnifique duplex de standing au rez-de-chaussée, directement auprès du promoteur,...;https://century21.tn/property/a-vendre-un-duplex-en-s4-au-lac-2/;https://logis.fra1.digitaloceanspaces.com/Logos%20%26%20Images/Login%20Images/ziG8vnRHkVKxGfuz27yJin0IBoo2HYum7kgqvDlH.jpg?c=1;14/02/2026 17:16
27359;672010;LOCATION;Local Commercial;JARDINS DE CARTHAGE;;Prix sur demande;86;CENTURY 21 Invest;+216 50 950 000;Century 21 Invest vous propose pour la location un local commercial vocation tout commerce, bien situé sur une artère commerçante, bien visible et mitoyen à d’autres commerces aux jardins de Carthage –...;https://century21.tn/property/location-local-commercial-86-m%c2%b2-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17581/conversions/tSS8f4WZL9qpyon2-thumb.jpg?c=1;14/02/2026 17:16
27452;936455;VENTE;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;150;CENTURY 21 Invest;+216 50 950 000;Century21 Invest vous propose pour la vente, en exclusivité un appartement S+2 dans une petite résidence à coté de l’école ISC aux Jardins de Carthage. Typologie : S+2 Superficie : 150 m²...;https://century21.tn/property/vente-appartement-s2-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17573/conversions/bDi4RORXpcASRoAS-thumb.jpg?c=1;14/02/2026 17:16
27586;582842;LOCATION;Local Commercial;JARDINS DE CARTHAGE;;Prix sur demande;55;CENTURY 21 Invest;+216 50 950 000;Agence CENTURY 21 INVEST vous propose pour la location un local en gérance libre situé sur une artère principale commerçante et à fort trafic aux Jardins de Carthage: Activité: Tout commerce sauf...;https://century21.tn/property/location-local-commercial-en-gerance-libre-55-m%c2%b2-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17559/conversions/s8f5SEdIlLe57Pqk-thumb.jpg?c=1;14/02/2026 17:16
28407;333935;LOCATION;Étage de Villa;GAMMARTH SUP;;Prix sur demande;220;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la location un étage de Villa S+4 situé au premier étage à Gammarth supérieur Il se compose de : – Un salon avec Terrasse –...;https://century21.tn/property/gamm-cj/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17497/conversions/ResD1UqpAvChThyU-thumb.jpg?c=1;14/02/2026 17:16
30903;141540;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;170;CENTURY 21 Invest;+216 50 950 000;Century21 Invest vous propose pour la location un appartement S+3 neuf dans une nouvelle résidence aux Jardins de Carthage. Typologie : S+3 Superficie: 170 m² Il se compose de : – Salon...;https://century21.tn/property/location-appartement-s3-neuf-aux-jardins-de-carthage/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17179/conversions/oODxmUkvAcv19aXr-thumb.jpg?c=1;14/02/2026 17:16
30890;785033;LOCATION;Appartement;JARDINS DE CARTHAGE;;Prix sur demande;95;CENTURY 21 Invest;+216 50 950 000;Agence CENTURY21 INVEST vous propose pour la location un appartement S+1 meublé et spacieux avec une belle vue aux JARDINS DE CARTHAGE. Typologie: S+1 meublé Superficie: 95 m² – Salon avec accès...;https://century21.tn/property/location-appartement-s1-meuble-aux-jardins-de-carthage-2/;https://logis.fra1.digitaloceanspaces.com/4/Properties/17153/conversions/kPpIoLrcL7uXF5pC-thumb.jpg?c=1;14/02/2026 17:16
30756;4428;LOCATION;Appartement;LES BERGES DU LAC 2;;Prix sur demande;170;CENTURY 21 Barros;+216 26 055 000;L’agence immobilière Century 21 Barros vous propose pour la location un appartement S3 meublé : Emplacement: les berges du lac 2 Type: Appartement Typologie : S3 Superficie: 170 m² Il se compose...;https://century21.tn/property/a-louer-un-s3-meuble-au-lac-2-4/;https://logis.fra1.digitaloceanspaces.com/6/Properties/16819/ZBwe9walnI5M4QLy.jpg?c=1;14/02/2026 17:16
28721;409903;LOCATION;Bureau;LE KRAM;;Prix sur demande;185;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la location un bureau A+3 neuf situé dans un immeuble bureautique R+3 dans la zone d’activité Khair-Eddine . Superficie : 185 m² Il se compose...;https://century21.tn/property/location-a3-de-160m%c2%b2-au-lac-3/;https://logis.fra1.digitaloceanspaces.com/4/Properties/16404/conversions/ASZI73TqwuP7H4aS-thumb.jpg?c=1;14/02/2026 17:16
30302;598881;LOCATION;Bureau;LES BERGES DU LAC 1;;Prix sur demande;840;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la location un ensemble de 2 blocs séparés formés de 4 plateaux bureautiques en tout aux Berges du lac 1: Typologie de chaque bureau: A+3...;https://century21.tn/property/location-deux-blocs-de-4-bureaux-aux-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/15963/8e5qUVjAztfBIc0j.jpg?c=1;14/02/2026 17:16
29648;240845;LOCATION;Appartement;LES BERGES DU LAC 1;;Prix sur demande;210;CENTURY 21 Invest;+216 50 950 000;L’agence Century 21 INVEST vous propose pour la location un appartements S+3 d’une superficie de 210 m² aux Berges du lac 1 Il se compose de : – un salon avec coin...;https://century21.tn/property/location-ensemble-de-4-appartements-s3-aux-berges-du-lac-1/;https://logis.fra1.digitaloceanspaces.com/4/Properties/15768/8e5qUVjAztfBIc0j.jpg?c=1;14/02/2026 17:16
