gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_piscine,has_jardin,has_vue_mer,has_garage,has_meuble,has_terrasse,has_standing,has_cuisine_equip,has_climatisation,has_cheminee,has_vue_montagne,prix,image_url
16,0.4154,36.819,10.2358,319.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1250000.0,https://www.bnb.tn/wp-content/uploads/2022/11/1-37-300x300.jpg
23,0.0037,36.819,10.1658,300.0,5.0,4.0,0.5,0.6863,2.0,2562.03,0.3773,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2022/11/WhatsApp-Image-2022-09-22-at-18.06.19-300x300.jpg
23,0.1891,36.819,10.1658,300.0,4.0,4.0,0.5,0.4839,2.0,2562.03,0.3918,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2022/11/Image00002-300x300.jpg
23,0.0021,36.819,10.1658,300.0,4.0,4.0,0.5,0.5572,2.0,2562.03,0.3966,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2022/11/468f5230-a3e6-44e2-9a02-6c82310512c5-300x300.jpg
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3979,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2022/11/562C09B7-13B9-4F79-9EBB-E3E49A40613B-300x300.jpeg
20,0.001,35.8245,10.6346,300.0,3.0,4.0,0.5,0.552,2.0,150620.48,0.3989,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1400.0,https://www.bnb.tn/wp-content/uploads/2022/11/IMG_6865-300x300.jpg
16,0.4154,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2300000.0,https://www.bnb.tn/wp-content/uploads/2022/11/WhatsApp-Image-2022-11-07-at-11.09.47-2-300x300.jpg
16,0.5996,36.4561,10.7376,400.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.4369,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2022/11/thumb_454326_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,200.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,400000.0,https://www.bnb.tn/wp-content/uploads/2022/11/thumb_456997_property_xlarge-300x300.jpeg
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3712,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1700.0,https://www.bnb.tn/wp-content/uploads/2022/10/IMG_2046-1-300x300.jpg
23,0.0037,36.819,10.2358,599.0,6.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9500.0,https://www.bnb.tn/wp-content/uploads/2022/10/IMG-20200916-WA0005-2-300x300.jpg
1,0.0028,36.819,10.2358,2000.0,7.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10500.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-17-at-1.58.53-PM-2-1-300x300.jpg
16,0.5996,36.819,10.2358,500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_251589_property_xlarge-300x300.jpeg
16,0.4154,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,920000.0,https://www.bnb.tn/wp-content/uploads/2022/10/295979915_5566728070059090_6334013665585308603_n-300x300.jpg
16,0.4154,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,800000.0,https://www.bnb.tn/wp-content/uploads/2022/10/7-48-300x300.jpg
16,0.4154,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,685000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-24-at-14.00.53-1-300x300.jpg
16,0.5996,36.4561,10.7376,400.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.3802,1,1,1,0,0,0,0,1,0,0,1,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_453561_property_xlarge-300x300.jpeg
16,0.5996,36.4561,10.7376,350.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.4205,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_453803_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,1000.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_453526_property_xlarge-300x300.jpeg
20,0.1333,35.8245,10.6346,300.0,3.0,4.0,0.5,0.517,2.0,150620.48,0.4308,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-22-at-11.13.07-3-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.4198,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-21-at-3.34.17-PM-1-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,4.0,4.0,0.5,0.5663,2.0,43985.0,0.3691,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-08-22-at-16.15.29-1-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.4114,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-20-at-5.39.19-PM-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.4114,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-20-at-5.39.19-PM-300x300.jpg
20,0.1333,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,1,0,0,0,0,500000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-06-09-at-21.03.03-2-300x300.jpg
16,0.5996,36.819,10.2358,280.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,0,1,0,0,0,630000.0,https://www.bnb.tn/wp-content/uploads/2022/10/311137110_2168006310067812_3444488770140458045_n-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.3794,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-18-at-11.12.13-AM-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.3844,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,https://www.bnb.tn/wp-content/uploads/2022/10/MVL0629-20-300x300.jpg
23,0.0041,36.819,10.2358,300.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1300000.0,https://www.bnb.tn/wp-content/uploads/2022/10/ssds_7-300x300.jpg
16,0.5996,36.4561,10.7376,300.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.4043,1,1,1,1,0,0,0,0,0,0,1,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2022/10/310830131_2167540046781105_7444045917479143397_n-300x300.jpg
16,0.4154,36.819,10.2358,500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2000.0,https://www.bnb.tn/wp-content/uploads/2022/10/1-45-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.3942,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-12-at-1.59.25-PM-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,6.0,4.0,0.5,0.6863,2.0,2562.03,0.4055,1,1,1,0,1,0,0,1,0,0,0,0,0,0,4500.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-09-27-at-5.21.38-PM-300x300.jpg
23,0.0027,36.819,10.1658,300.0,4.0,4.0,0.5,0.5674,2.0,2562.03,0.3959,1,1,1,0,1,0,0,1,0,0,0,0,0,0,4700.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-09-23-at-11.38.42-4-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.406,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-08-31-at-16.39.49-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.3773,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-09-16-at-18.01.07-1-300x300.jpg
20,0.1333,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,540000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-10-15-at-09.39.29-1-300x300.jpg
23,0.0041,36.91,10.29,300.0,5.0,4.0,0.5,0.5442,2.0,2562.03,0.3997,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9000.0,https://www.bnb.tn/wp-content/uploads/2022/10/WhatsApp-Image-2022-09-23-at-18.20.19-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.4016,1,1,1,1,0,0,0,1,0,0,0,0,0,0,9500.0,https://www.bnb.tn/wp-content/uploads/2022/10/IMG-20200916-WA0005-300x300.jpg
20,0.1333,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,1,0,0,0,0,590000.0,https://www.bnb.tn/wp-content/uploads/2022/10/IMG_E1631-300x300.jpg
16,0.4154,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,0,0,0,0,0,950000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_448241_property_xlarge-300x300.jpeg
23,0.0021,36.8769,10.3247,300.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.3824,1,1,1,0,0,0,0,1,0,0,1,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2022/10/ssds_17-1-300x300.png
16,0.5996,36.819,10.2358,730.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,900000.0,https://www.bnb.tn/wp-content/uploads/2022/10/309231324_2152270608308049_5448195253543055965_n-300x300.jpg
16,0.5996,36.819,10.2358,700.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_447000_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,330.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,890000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_446506_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,840000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_445827_property_xlarge-2-300x300.jpeg
16,0.5996,36.819,10.2358,350.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_445731_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,1,0,0,0,780000.0,https://www.bnb.tn/wp-content/uploads/2022/10/thumb_445594_property_xlarge-300x300.jpeg
20,0.1333,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,1,0,0,0,0,590000.0,https://www.bnb.tn/wp-content/uploads/2022/10/IMG_E1630-300x300.jpg
16,0.4154,36.819,10.2358,420.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,760000.0,https://www.bnb.tn/wp-content/uploads/2022/10/1-12-300x300.jpg
20,0.1333,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3300000.0,https://www.bnb.tn/wp-content/uploads/2022/10/305189411_677399616726408_4929289715254915742_n-1-300x300.jpg
20,0.1333,35.8245,10.6346,300.0,2.0,4.0,0.5,0.517,2.0,150620.48,0.3783,1,1,1,0,0,0,0,0,0,0,0,0,0,0,900.0,https://www.bnb.tn/wp-content/uploads/2022/09/IMG_5642-300x300.jpg
20,0.1333,36.819,10.2358,400.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,795000.0,https://www.bnb.tn/wp-content/uploads/2022/09/IMG_5633-300x300.jpg
20,0.3833,35.8245,10.6346,300.0,4.0,4.0,0.5,0.3807,2.0,150620.48,0.374,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1250.0,https://www.bnb.tn/wp-content/uploads/2022/09/307390587_1211315543023079_4785534193868514638_n-300x300.jpg
20,0.1333,36.819,10.2358,400.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,1,0,0,0,0,0,0,0,0,0,0,750000.0,https://www.bnb.tn/wp-content/uploads/2022/09/1-48-300x300.jpg
20,0.1333,36.819,10.2358,360.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,1,0,0,0,0,490000.0,https://www.bnb.tn/wp-content/uploads/2022/09/IMG_1158-300x300.jpg
20,0.1333,35.8245,10.6346,300.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.3594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,442000.0,https://www.bnb.tn/wp-content/uploads/2022/09/Screenshot_20220911_134431-300x300.jpg
20,0.1333,36.819,10.2358,395.0,4.0,1.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,560000.0,https://www.bnb.tn/wp-content/uploads/2022/09/Screenshot_20220911_120559-300x300.jpg
20,0.1333,35.8245,10.6346,300.0,3.0,4.0,0.5,0.517,2.0,150620.48,0.4266,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2500.0,https://www.bnb.tn/wp-content/uploads/2022/09/WhatsApp-Image-2022-09-06-at-17.25.23-1-300x300.jpg
20,0.0009,36.8,10.1,300.0,4.0,4.0,0.5,0.5543,2.0,110184.0,0.4078,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1200.0,https://www.bnb.tn/wp-content/uploads/2022/08/IMG_8667-300x300.jpg
20,0.0009,36.8,10.1,300.0,4.0,4.0,0.5,0.5543,2.0,110184.0,0.4078,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1200.0,https://www.bnb.tn/wp-content/uploads/2022/08/IMG_8676-300x300.jpg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.4198,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,https://www.bnb.tn/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-28-at-18.08.26-1-1-300x300.jpg
23,0.0037,36.819,10.1658,300.0,2.0,4.0,0.5,0.6863,2.0,2562.03,0.389,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4000.0,https://www.bnb.tn/wp-content/uploads/2022/07/126048063_698239487793139_8209102142795804586_n-1-300x300.jpg
23,0.0041,36.91,10.29,300.0,6.0,4.0,0.5,0.5442,2.0,2562.03,0.3965,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2022/07/e633d5bc-217f-44de-bdb1-d6c2e90c7a79-300x300.jpg
23,0.0041,36.91,10.29,300.0,6.0,4.0,0.5,0.5442,2.0,2562.03,0.3857,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2022/07/MVL0681_32-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,3.0,4.0,0.5,0.5663,2.0,43985.0,0.3691,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-15-at-16.55.05-2-300x300.jpg
1,0.0028,36.8665,10.1647,300.0,7.0,4.0,0.5,0.5663,2.0,43985.0,0.4159,1,1,1,0,0,0,0,0,0,1,0,0,0,0,8000.0,https://www.bnb.tn/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-15-at-12.57.59-4-300x300.jpeg
23,0.0037,36.819,10.1658,300.0,4.0,4.0,0.5,0.6863,2.0,2562.03,0.3872,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2022/07/IMG_1852-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,3.0,4.0,0.5,0.8015,2.0,2562.03,0.4162,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3500.0,https://www.bnb.tn/wp-content/uploads/2022/07/IMG_20200203_163555-300x300.jpg
23,0.0021,36.8769,10.3247,300.0,5.0,4.0,0.5,0.8015,2.0,2562.03,0.423,1,1,1,1,0,0,0,1,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2022/07/Q1bSSqvA-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.3841,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9000.0,https://www.bnb.tn/wp-content/uploads/2022/07/1ae41429-9f6d-4407-9be9-aab1bb4dce21-300x300.jpg
23,0.0041,36.91,10.29,300.0,4.0,4.0,0.5,0.5442,2.0,2562.03,0.3868,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2022/07/zvl0882_4-300x300.jpg
14,0.3353,33.3549,10.5055,300.0,4.0,4.0,0.5,0.4303,2.0,106845.0,0.3941,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-05-at-13.13.33-300x300.jpeg
1,0.1891,36.8665,10.1647,250.0,4.0,5.0,0.5,0.5305,2.0,43985.0,0.4279,1,1,1,0,0,0,0,1,0,1,0,0,0,0,3000.0,https://www.bnb.tn/wp-content/uploads/2022/12/1-Salon-300x300.jpg
16,0.5996,36.819,10.2358,625.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100000.0,https://www.bnb.tn/wp-content/uploads/2022/06/287515853_2065838326951278_277981597599173156_n-300x300.jpg
16,0.5996,36.819,10.2358,500.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,1,0,0,0,940000.0,https://www.bnb.tn/wp-content/uploads/2022/06/260275930_1922827234585722_5169088565245405887_n-300x300.jpg
20,0.5996,36.819,10.2358,967.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,1,0,0,1,0,0,0,0,790000.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_401572_property_xlarge-300x300.jpeg
16,0.5996,36.4561,10.7376,350.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.379,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4800.0,https://www.bnb.tn/wp-content/uploads/2022/06/288844228_2073054802896297_774391404193514634_n-1-300x300.jpg
20,0.0009,36.819,10.2358,300.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,950000.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_398378_property_xlarge-300x300.jpeg
20,0.3833,36.819,10.2358,300.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,1,1,0,0,0,0,480000.0,https://www.bnb.tn/wp-content/uploads/2022/06/WhatsApp-Image-2022-06-09-at-21.03.01-2-300x300.jpg
16,0.5996,36.4561,10.7376,300.0,4.0,5.0,0.5,0.4552,2.0,154974.0,0.3717,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2200.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_396880_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,750.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,849000.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_256103_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,4400.0,4.0,6.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_378912_property_xlarge-300x300.jpeg
20,0.3833,35.8245,10.6346,300.0,3.0,4.0,0.5,0.3807,2.0,150620.48,0.4024,1,1,1,0,0,0,0,1,1,0,1,0,0,0,950.0,https://www.bnb.tn/wp-content/uploads/2022/06/IMG_7091-300x300.jpg
20,0.1333,35.8245,10.6346,180.0,3.0,4.0,0.5,0.517,2.0,150620.48,0.3929,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2022/06/IMG_9650-300x300.jpg
16,0.5996,36.4561,10.7376,350.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.395,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5500.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_385797_property_xlarge-300x300.jpeg
20,0.1333,36.819,10.2358,280.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,375000.0,https://www.bnb.tn/wp-content/uploads/2022/06/IMG_6841-300x300.jpg
16,0.5996,36.819,10.2358,570.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,1,0,0,0,750000.0,https://www.bnb.tn/wp-content/uploads/2022/06/thumb_95380_property_xlarge-300x300.jpeg
20,0.1333,36.819,10.2358,900.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1600000.0,https://www.bnb.tn/wp-content/uploads/2022/06/IMG_6631-300x300.jpg
16,0.5996,36.819,10.2358,300.0,4.0,5.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10000.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_226296_property_xlarge-300x300.jpeg
16,0.5996,36.4561,10.7376,400.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.4261,1,1,1,1,1,0,0,0,1,0,0,0,0,0,4900.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_94535_property_xlarge-300x300.jpeg
16,0.5996,36.4561,10.7376,350.0,4.0,3.0,0.5,0.4552,2.0,154974.0,0.427,1,1,1,1,1,0,0,0,0,0,1,0,0,0,5000.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_92184_property_xlarge-2-300x300.jpeg
20,0.001,36.819,10.2358,1000.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1800000.0,https://www.bnb.tn/wp-content/uploads/2022/05/IMG_2583-300x300.jpg
20,0.1333,36.819,10.2358,282.0,3.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,330000.0,https://www.bnb.tn/wp-content/uploads/2022/05/IMG_4035-300x300.jpg
20,0.1333,35.8245,10.6346,160.0,4.0,4.0,0.5,0.517,2.0,150620.48,0.4237,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1000.0,https://www.bnb.tn/wp-content/uploads/2022/05/IMG_9194-300x300.jpg
16,0.5996,36.819,10.2358,820.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_85984_property_xlarge-300x300.jpeg
20,0.1333,36.819,10.2358,468.0,4.0,4.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,660000.0,https://www.bnb.tn/wp-content/uploads/2022/05/ak2-1-300x300.jpg
16,0.5996,36.4561,10.7376,350.0,4.0,2.0,0.5,0.4552,2.0,154974.0,0.3901,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4200.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_313661_property_xlarge-1-300x300.jpeg
16,0.5996,36.4561,10.7376,300.0,4.0,5.0,0.5,0.4552,2.0,154974.0,0.438,1,1,1,1,1,0,0,0,1,0,1,0,0,0,7000.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_132902_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,300.0,4.0,6.0,0.5,0.517,2.0,43985.0,0.3168,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1500.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_159267_property_xlarge-300x300.jpeg
16,0.5996,36.4561,10.7376,400.0,4.0,6.0,0.5,0.4552,2.0,154974.0,0.3836,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6500.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_90877_property_xlarge-300x300.jpeg
16,0.5996,36.4561,10.7376,350.0,4.0,4.0,0.5,0.4552,2.0,154974.0,0.4491,1,1,1,1,0,0,0,0,1,0,1,0,0,0,6000.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_94842_property_xlarge-300x300.jpeg
16,0.5996,36.819,10.2358,301.0,4.0,3.0,0.5,0.517,2.0,43985.0,0.3168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,850000.0,https://www.bnb.tn/wp-content/uploads/2022/05/thumb_227574_property_xlarge-300x300.jpeg
