gouvernorat_enc,ville_enc,lat,lon,surface_m2,score_attractivite,market_tension,prix_region_median,text_embedding_score,nb_images,source_enc,type_transaction,has_vue_mer,has_vue_montagne,prix,image_url
1,0.3067,36.899,10.2358,475.0,0.5,0.4235,43985.0,0.3144,2,0,0,0,0,713000.0,https://www.mubawab-media.com/ad/8/101/818F/h/thumb_1028201_property_xlarge_79863315.avif
16,0.226,36.4561,10.7376,351.0,0.5,0.4454,154974.0,0.277,1,0,0,0,0,421200.0,https://www.mubawab-media.com/ad/8/136/243F/h/unnamed-ink_80211596.avif
16,0.0187,36.8,10.1,728.0,0.5,0.1622,110184.0,0.3093,4,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/136/069F/h/Capture_80209625.avif
20,0.0175,36.8,10.1,2196.0,0.5,0.183,110184.0,0.3049,2,0,0,0,0,1539200.0,https://www.mubawab-media.com/ad/8/106/734F/h/received_1587216521917602_79911730.avif
5,0.1268,36.8,10.1,360.0,0.5,0.1501,110184.0,0.2734,4,0,0,0,0,34500.0,https://www.mubawab-media.com/ad/8/135/622F/h/de6915ce-c486-4adb-800b-ead02d4a4b4f_80205742.avif
16,0.0915,36.4561,10.7376,1837.0,0.5,0.4552,154974.0,0.283,3,0,0,0,0,1150000.0,https://www.mubawab-media.com/ad/7/786/976F/h/1800m%20hammamet_57402169.avif
17,0.1709,36.8,10.1,2800.0,0.5,0.1503,110184.0,0.275,1,0,0,0,0,600000.0,https://www.mubawab-media.com/ad/8/134/996F/h/Vue%20D%C3%A9pot%20deouis%20Entr%C3%A9e%20Pincipale_80199704.avif
16,0.0915,36.4561,10.7376,320.0,0.5,0.4552,154974.0,0.2734,1,0,0,0,0,384000.0,https://www.mubawab-media.com/ad/8/134/887F/h/1737275743757-ink_80198769.avif
16,0.0915,36.4561,10.7376,1500.0,0.5,0.4552,154974.0,0.3164,1,0,0,0,0,225000.0,https://www.mubawab-media.com/ad/8/110/441F/h/MZUg5plfgEVNTcR5_79948825.avif
1,0.3067,36.899,10.2358,632.0,0.5,0.4235,43985.0,0.3136,1,0,0,0,0,600400.0,https://www.mubawab-media.com/ad/7/925/295F/h/thumb_829825_property_xlarge_77848434.avif
16,0.0485,36.8,10.1,240.0,0.5,0.2426,110184.0,0.279,4,0,0,0,0,120000.0,https://www.mubawab-media.com/ad/8/134/507F/h/WhatsApp%20Image%202025-05-01%20%C3%A0%2019.09.35_6fe06af9_80196262.avif
1,0.1223,36.8665,10.1647,400.0,0.5,0.247,43985.0,0.3128,2,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/133/154F/h/thumb_655039_property_large_80179871.avif
3,0.2022,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,80000.0,https://www.mubawab-media.com/ad/8/130/921F/h/28037-3_80156591.avif
1,0.3067,36.899,10.2358,1265.0,0.5,0.4235,43985.0,0.3156,1,0,0,0,0,800000.0,https://www.mubawab-media.com/ad/8/133/105F/h/thumb_653883_property_large_80179274.avif
16,0.0915,36.4561,10.7376,300.0,0.5,0.4552,154974.0,0.2778,1,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/132/500F/h/terrain_a_vendre_7900131614697458218_80171975.avif
23,0.5149,36.819,10.1658,754.0,0.5,0.6863,2562.03,0.3168,3,0,0,0,0,1100000.0,https://www.mubawab-media.com/ad/8/132/213F/h/1000000275_80169265.avif
16,0.7552,36.819,10.2358,39383.0,0.5,0.517,43985.0,0.3168,3,0,0,0,0,4000000.0,https://www.mubawab-media.com/ad/8/131/739F/h/photo_0_80164776.avif
1,0.1223,36.8665,10.1647,1652.0,0.5,0.247,43985.0,0.312,1,0,0,0,0,365000.0,https://www.mubawab-media.com/ad/8/130/269F/h/thumb_657862_property_large_80150320.avif
4,0.1268,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,2850000.0,https://www.mubawab-media.com/ad/8/130/756F/h/photo_0_80154818.avif
23,0.3826,36.819,10.2358,6500.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,8500000.0,https://www.mubawab-media.com/ad/8/130/523F/h/Capture%20d%E2%80%99%C3%A9cran%20%2812%29_80152886.avif
23,0.2657,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,635000.0,nan
7,0.076,36.5011,8.7757,419.0,0.5,0.2519,152144.23,0.3246,3,0,0,0,0,123456.0,https://www.mubawab-media.com/ad/8/130/415F/h/1716409490746_80151760.avif
1,0.3067,36.899,10.2358,400.0,0.5,0.4235,43985.0,0.3132,2,0,0,0,0,299999.0,https://www.mubawab-media.com/ad/8/045/561F/h/photo_0_79362879.avif
16,0.0915,36.4561,10.7376,175.0,0.5,0.4552,154974.0,0.3188,2,0,0,0,0,75000.0,https://www.mubawab-media.com/ad/8/130/241F/h/photo_00_80150059.avif
8,0.0738,35.6781,10.0963,646.0,0.5,0.2424,178346.92,0.3164,1,0,0,0,0,291000.0,https://www.mubawab-media.com/ad/8/103/593F/h/WhatsApp%20Image%202024-03-14%20at%2012.50.13%20PM_79880907.avif
23,0.3826,36.8769,10.3247,1748.0,0.5,0.8015,2562.03,0.2876,1,0,0,0,0,2097000.0,https://www.mubawab-media.com/ad/8/129/873F/h/hy_80146582.avif
16,0.0915,36.4561,10.7376,227.0,0.5,0.4552,154974.0,0.3168,4,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/084/131F/h/IMG_20191103_131450_79693048.avif
20,0.2488,36.8,10.1,1766.0,0.5,0.3272,110184.0,0.2742,4,0,0,0,0,1766000.0,https://www.mubawab-media.com/ad/8/128/841F/h/WhatsApp%20Image%202025-04-07%20at%2017.38.37_80135736.avif
13,0.139,36.8,10.1,348.0,0.5,0.2875,110184.0,0.3245,1,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/128/735F/h/LOT%20AFH%2024_80134677.avif
23,0.3826,36.8769,10.3247,750.0,0.5,0.8015,2562.03,0.3282,1,0,0,0,0,690000.0,https://www.mubawab-media.com/ad/7/855/127F/h/t%C3%A9l%C3%A9chargement_66619176.avif
23,0.3826,36.8769,10.3247,400.0,0.5,0.8015,2562.03,0.3204,1,0,0,0,0,900000.0,https://www.mubawab-media.com/ad/8/128/705F/h/photo_0_80134400.avif
16,0.0915,36.4561,10.7376,250.0,0.5,0.4552,154974.0,0.2718,2,0,0,0,0,22000.0,https://www.mubawab-media.com/ad/8/128/484F/h/WhatsApp%20Image%202025-04-22%20at%2009.20.19%20%281%29_80131856.avif
20,0.2072,35.8245,10.6346,312.0,0.5,0.517,150620.48,0.3168,1,0,0,0,0,140000.0,https://www.mubawab-media.com/ad/8/128/410F/h/pic1_80131046.avif
20,0.2072,35.8245,10.6346,560.0,0.5,0.517,150620.48,0.3192,3,0,0,0,0,700000.0,https://www.mubawab-media.com/ad/8/128/408F/h/pic3%20bis_80131030.avif
20,0.2807,36.8,10.1,428.0,0.5,0.2689,110184.0,0.2774,1,0,0,0,0,510000.0,https://www.mubawab-media.com/ad/8/128/092F/h/2025-04-21%2017.20.53_80128068.avif
24,0.1687,36.819,10.2358,250000.0,0.5,0.517,43985.0,0.3168,1,0,0,0,0,625000.0,https://www.mubawab-media.com/ad/8/128/200F/h/Terrain%20%C3%A0%20Vendre_80128943.avif
13,0.0562,36.81,10.0972,252.0,0.5,0.1523,110184.0,0.3112,1,0,0,0,0,120000.0,https://www.mubawab-media.com/ad/8/128/160F/h/photo_0_80128539.avif
16,0.226,36.4561,10.7376,286.0,0.5,0.4454,154974.0,0.3196,1,0,0,0,0,370000.0,https://www.mubawab-media.com/ad/8/127/635F/h/photo_0_80123652.avif
14,0.1179,36.8,10.1,2203.0,0.5,0.3307,110184.0,0.2742,1,0,0,0,0,360000.0,https://www.mubawab-media.com/ad/8/127/883F/h/Releve%20Topo%20Zied%202202_80126124.avif
23,0.3826,36.8769,10.3247,2188.0,0.5,0.8015,2562.03,0.318,1,0,0,0,0,2700000.0,https://www.mubawab-media.com/ad/7/696/696F/h/terrain_a_vendre_7900131614697458218_47081008.avif
20,0.1122,35.8245,10.6346,1494.0,0.5,0.2902,150620.48,0.3144,2,0,0,0,0,567000.0,https://www.mubawab-media.com/ad/8/127/768F/h/3_80124963.avif
20,0.2524,35.8604,10.5953,1076.0,0.5,0.3642,150620.48,0.2754,4,0,0,0,0,188300.0,https://www.mubawab-media.com/ad/8/127/679F/h/b2bc1234-bbbb-4d2c-94a9-7c9b0c3f485c_80124177.avif
20,0.1135,36.819,10.2358,59090.0,0.5,0.517,43985.0,0.3168,2,0,0,0,0,3250000.0,https://www.mubawab-media.com/ad/8/123/950F/h/2_80086303.avif
20,0.2524,35.8604,10.5953,304.0,0.5,0.3642,150620.48,0.3164,2,0,0,0,0,182400.0,https://www.mubawab-media.com/ad/8/120/002F/h/7_80046649.avif
23,0.3826,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,240000.0,nan
1,0.147,36.8665,10.1647,948.0,0.5,0.1543,43985.0,0.269,2,0,0,0,0,450000.0,https://www.mubawab-media.com/ad/8/126/216F/h/20250416_090414_80109568.avif
12,0.1135,36.8,10.1,424.0,0.5,0.1779,110184.0,0.2754,1,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/126/180F/h/terrain_a_vendre_8980122697462815952_80109203.avif
8,0.0738,35.6781,10.0963,3038.0,0.5,0.2424,178346.92,0.2786,1,0,0,0,0,360000.0,https://www.mubawab-media.com/ad/8/110/902F/h/ffdde7b0-2d89-4462-a45f-261dd34b7e7f_79953607.avif
8,0.0738,35.6781,10.0963,558.0,0.5,0.2424,178346.92,0.2758,1,0,0,0,0,330000.0,https://www.mubawab-media.com/ad/8/120/024F/h/WhatsApp%20Image%202024-03-14%20at%2012.50.13%20PM_80046880.avif
20,0.1135,36.8,10.1,4595.0,0.5,0.1536,110184.0,0.3152,2,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/125/795F/h/thumb_1069557_property_large_80105362.avif
17,0.0849,34.7405,10.7603,816.0,0.5,0.3081,130875.5,0.3172,1,0,0,0,0,850000.0,https://www.mubawab-media.com/ad/8/125/782F/h/1d68d3e2-6640-47a8-aaea-d6b8cc963d1d-w1000__80105217.avif
23,0.5149,36.819,10.1658,480.0,0.5,0.6863,2562.03,0.277,1,0,0,0,0,1700000.0,https://www.mubawab-media.com/ad/8/116/098F/h/AV%20Ter.480m2%20-%20Avenue%20H%C3%A9di%20Chaker%20Tunis%20-%201%2C7MD%20%28Houki%29_80005818.avif
16,0.0915,36.4561,10.7376,400.0,0.5,0.4552,154974.0,0.3041,1,0,0,0,0,32000.0,https://www.mubawab-media.com/ad/8/037/125F/h/467399068_577082944830722_1416283959116599596_n_79859205.avif
4,0.2943,36.819,10.2358,62000.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,2000000.0,https://www.mubawab-media.com/ad/8/007/222F/h/372260583_314961807600296_366681855350074425_n_78934544.avif
12,0.1135,36.8,10.1,419.0,0.5,0.1779,110184.0,0.271,1,0,0,0,0,188500.0,https://www.mubawab-media.com/ad/8/101/601F/h/479179519_588833844124718_1280336994504386344_n_79861451.avif
16,0.226,36.4561,10.7376,470.0,0.5,0.4454,154974.0,0.3168,3,0,0,0,0,564000.0,https://www.mubawab-media.com/ad/8/056/481F/h/Terrain%20Bleu_79423286.avif
12,0.1135,36.8,10.1,211.0,0.5,0.1779,110184.0,0.2714,1,0,0,0,0,75000.0,https://www.mubawab-media.com/ad/8/103/508F/h/480325692_592888673719235_6477249031552545084_n_79880199.avif
17,0.0849,34.7405,10.7603,417.0,0.5,0.3081,130875.5,0.2766,1,0,0,0,0,110000.0,https://www.mubawab-media.com/ad/8/124/150F/h/WhatsApp%20Image%202025-04-14%20at%2016.53.06_80088418.avif
1,0.1223,36.8665,10.1647,522.0,0.5,0.247,43985.0,0.2778,4,0,0,0,0,360000.0,https://www.mubawab-media.com/ad/7/928/423F/h/IMG-20240603-WA0067_76286712.avif
16,0.0915,36.4561,10.7376,340.0,0.5,0.4552,154974.0,0.31,4,0,0,0,0,27200.0,https://www.mubawab-media.com/ad/8/031/044F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.13_5aa17c00_79169035.avif
16,0.1378,36.4561,10.7376,130.0,0.5,0.1939,154974.0,0.3128,2,0,0,0,0,50000.0,https://www.mubawab-media.com/ad/8/123/404F/h/photo_0_80080919.avif
20,0.1135,36.8,10.1,60000.0,0.5,0.1536,110184.0,0.314,2,0,0,0,0,580000.0,https://www.mubawab-media.com/ad/8/123/152F/h/4_80078058.avif
1,0.1223,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,309900.0,nan
13,0.0562,36.81,10.0972,30000.0,0.5,0.1523,110184.0,0.3192,1,0,0,0,0,3000000.0,https://www.mubawab-media.com/ad/8/121/907F/h/thumb_654311_property_large_80065549.avif
23,0.5149,36.819,10.1658,1000.0,0.5,0.6863,2562.03,0.3128,1,0,0,0,0,1500000.0,https://www.mubawab-media.com/ad/8/121/898F/h/thumb_654312_property_large_80065477.avif
1,0.147,36.8665,10.1647,480.0,0.5,0.1543,43985.0,0.312,1,0,0,0,0,200000.0,https://www.mubawab-media.com/ad/8/121/797F/h/images111_80064347.avif
13,0.0562,36.81,10.0972,300.0,0.5,0.1523,110184.0,0.2726,4,0,0,0,0,100000.0,https://www.mubawab-media.com/ad/8/121/588F/h/IMG_3514_80062289.avif
13,0.0562,36.81,10.0972,150.0,0.5,0.1523,110184.0,0.275,4,0,0,0,0,37500.0,https://www.mubawab-media.com/ad/8/121/037F/h/%D9%85%D8%AB%D8%A7%D9%84%20%D8%AA%D9%82%D8%B3%D9%8A%D9%85%D9%8A%20%D9%84%D9%84%D8%B1%D8%B3%D9%85%20%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%20Nouveau_80056429.avif
17,0.0849,34.7405,10.7603,2696.0,0.5,0.3081,130875.5,0.3224,3,0,0,0,0,550000.0,https://www.mubawab-media.com/ad/7/995/382F/h/785852_20240909_190947_78811597.avif
20,0.0726,35.8245,10.6346,4047.0,0.5,0.1512,150620.48,0.3148,3,0,0,0,0,610000.0,https://www.mubawab-media.com/ad/8/120/601F/h/IMG-20241031-WA0001_80052228.avif
12,0.1268,35.5047,11.0622,516.0,0.5,0.1503,1278.45,0.2758,1,0,0,0,0,730000.0,https://www.mubawab-media.com/ad/8/108/572F/h/terrain_a_vendre_8980122697462815952_79929592.avif
23,0.3826,36.8769,10.3247,400.0,0.5,0.8015,2562.03,0.2872,1,0,0,0,0,440000.0,https://www.mubawab-media.com/ad/8/120/060F/h/b03a5f722da917543e4dbfb3dd75d8fc_26386cfd5e229d37d313ac46e3011780_rect_400-300-ffffff__80047166.avif
23,0.8456,36.844,10.192,950.0,0.5,0.3403,43985.0,0.2746,4,0,0,0,0,1800000.0,https://www.mubawab-media.com/ad/7/220/150F/h/IMG-20241203-WA0004_79345947.avif
16,0.0485,36.8,10.1,300.0,0.5,0.2426,110184.0,0.2746,4,0,0,0,0,81000.0,https://www.mubawab-media.com/ad/8/119/859F/h/IMG_9856_80045139.avif
17,0.0628,36.8,10.1,865.0,0.5,0.1504,110184.0,0.3128,4,0,0,0,0,175000.0,https://www.mubawab-media.com/ad/8/119/545F/h/photo_0_80042301.avif
4,0.149,36.8,10.1,515.0,0.5,0.2697,110184.0,0.3148,3,0,0,0,0,280000.0,https://www.mubawab-media.com/ad/7/926/921F/h/49347941_533858043794679_4109165911263412224_n_76152989.avif
16,0.0915,36.4561,10.7376,600.0,0.5,0.4552,154974.0,0.3164,3,0,0,0,0,48000.0,https://www.mubawab-media.com/ad/8/017/064F/h/458581132_526197139919303_2894398073084449658_n_79034554.avif
12,0.1135,36.8,10.1,662.0,0.5,0.1779,110184.0,0.2778,1,0,0,0,0,305000.0,https://www.mubawab-media.com/ad/8/086/872F/h/475787890_577964038545032_1927610812102926100_n_79720864.avif
12,0.1135,36.8,10.1,137.0,0.5,0.1779,110184.0,0.2714,1,0,0,0,0,97000.0,https://www.mubawab-media.com/ad/8/104/091F/h/482201658_602912839383485_541739422847365065_n_79885882.avif
14,0.0606,33.3549,10.5055,2260.0,0.5,0.4303,106845.0,0.277,4,0,0,0,0,75000.0,https://www.mubawab-media.com/ad/8/118/958F/h/1.%20Terrain%20Jaabira%20Rapproch%C3%A9_80036465.avif
16,0.0915,36.4561,10.7376,175.0,0.5,0.4552,154974.0,0.316,4,0,0,0,0,25000.0,https://www.mubawab-media.com/ad/7/908/778F/h/35C19998-2E84-4DC8-A1C7-BF4883451FBC_74693565.avif
1,0.3067,36.899,10.2358,675.0,0.5,0.4235,43985.0,0.2754,2,0,0,0,0,742500.0,https://www.mubawab-media.com/ad/8/118/646F/h/thumb_1061040_property_large_80033387.avif
1,0.1223,36.8665,10.1647,500.0,0.5,0.247,43985.0,0.2706,4,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/117/839F/h/IMG_0393_80024826.avif
16,0.0915,36.4561,10.7376,300.0,0.5,0.4552,154974.0,0.3261,4,0,0,0,0,255000.0,https://www.mubawab-media.com/ad/8/116/569F/h/Sans%20titre-2_80010953.avif
17,0.0826,34.7405,10.7603,1336.0,0.5,0.152,130875.5,0.3134,2,0,0,0,0,670000.0,https://www.mubawab-media.com/ad/8/116/435F/h/Sans%20terrain%20rte%20de%20tunis%201_80009748.avif
23,0.8456,36.844,10.192,759.0,0.5,0.3403,43985.0,0.2766,1,0,0,0,0,1900000.0,https://www.mubawab-media.com/ad/8/099/565F/h/photo_0_79841169.avif
4,0.076,36.8,10.1,1157.0,0.5,0.2265,110184.0,0.2754,2,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/113/871F/h/WhatsApp%20Image%202025-03-11%20at%2011.47.58%20%281%29_79983278.avif
1,0.1223,36.819,10.2358,568.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,309900.0,nan
3,0.3098,36.7533,10.2283,1000.0,0.5,0.1826,114262.5,0.2782,4,0,0,0,0,50000.0,https://www.mubawab-media.com/ad/8/113/627F/h/WhatsApp%20Image%202025-03-22%20%C3%A0%2017.33.35_d4845ae3_79980717.avif
1,0.1223,36.8665,10.1647,549.0,0.5,0.247,43985.0,0.3188,4,0,0,0,0,220000.0,https://www.mubawab-media.com/ad/8/115/903F/h/04_80004015.avif
1,0.1223,36.8665,10.1647,1000.0,0.5,0.247,43985.0,0.2758,1,0,0,0,0,70000.0,https://www.mubawab-media.com/ad/7/992/282F/h/images_78780112.avif
12,0.1135,36.8,10.1,516.0,0.5,0.1779,110184.0,0.2714,1,0,0,0,0,730000.0,https://www.mubawab-media.com/ad/8/107/530F/h/Visuel%20Agences%20Rejiche%20%2815%29_79919517.avif
20,0.0789,36.8,10.1,7200.0,0.5,0.152,110184.0,0.2778,4,0,0,0,0,470000.0,https://www.mubawab-media.com/ad/8/114/785F/h/Picture-85653423-12-watermark%20%281%29_79991931.avif
12,0.1135,36.8,10.1,519.0,0.5,0.1779,110184.0,0.2714,1,0,0,0,0,675000.0,https://www.mubawab-media.com/ad/8/107/523F/h/480692383_596507140024055_4530997984290645903_n_79919486.avif
1,0.3067,36.899,10.2358,358.0,0.5,0.4235,43985.0,0.3172,4,0,0,0,0,239000.0,https://www.mubawab-media.com/ad/8/114/436F/h/photo_00_79988335.avif
23,0.3826,36.8769,10.3247,624.0,0.5,0.8015,2562.03,0.2856,1,0,0,0,0,1500000.0,https://www.mubawab-media.com/ad/8/114/085F/h/thumb_1057340_property_large_79985051.avif
23,0.3826,36.8769,10.3247,714.0,0.5,0.8015,2562.03,0.2856,1,0,0,0,0,2499000.0,https://www.mubawab-media.com/ad/8/114/083F/h/thumb_1057339_property_large_79985039.avif
4,0.0628,36.8,10.1,500.0,0.5,0.1627,110184.0,0.3142,3,0,0,0,0,275000.0,https://www.mubawab-media.com/ad/8/113/968F/h/thumb_1033579_property_big_79984022.avif
16,0.1466,36.8,10.1,1040.0,0.5,0.1884,110184.0,0.2726,4,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/8/113/523F/h/thumb_657226_property_large_79979772.avif
4,0.076,36.8,10.1,254.0,0.5,0.2265,110184.0,0.271,4,0,0,0,0,95000.0,https://www.mubawab-media.com/ad/8/113/613F/h/1000027674_79980594.avif
14,0.065,36.8,10.1,296.0,0.5,0.1504,110184.0,0.2742,4,0,0,0,0,180000.0,https://www.mubawab-media.com/ad/8/113/476F/h/IMG-20250321-WA0026_79979286.avif
1,0.147,36.8665,10.1647,1319.0,0.5,0.1543,43985.0,0.3228,3,0,0,0,0,791400.0,https://www.mubawab-media.com/ad/8/113/358F/h/photo_00_79978142.avif
23,0.5149,36.819,10.1658,1250.0,0.5,0.6863,2562.03,0.277,1,0,0,0,0,3125000.0,https://www.mubawab-media.com/ad/8/112/972F/h/646906-966e6o_79974085.avif
16,0.0915,36.4561,10.7376,250.0,0.5,0.4552,154974.0,0.2714,1,0,0,0,0,20000.0,https://www.mubawab-media.com/ad/8/090/968F/h/484647215_660430199829329_4483543597619399001_n_79973397.avif
16,0.0915,36.4561,10.7376,250.0,0.5,0.4552,154974.0,0.3164,4,0,0,0,0,20400.0,https://www.mubawab-media.com/ad/8/047/038F/h/Brown%20Simple%20Search%20Bar%20Instagram%20Post_79952818.avif
17,0.0849,34.7405,10.7603,636.0,0.5,0.3081,130875.5,0.3152,1,0,0,0,0,150000.0,https://www.mubawab-media.com/ad/8/041/907F/h/terrain_79960756.avif
8,0.1268,36.8,10.1,383.0,0.5,0.3502,110184.0,0.2742,1,0,0,0,0,157000.0,https://www.mubawab-media.com/ad/8/110/932F/h/Photo%20terrain_79953926.avif
8,0.0738,35.6781,10.0963,540.0,0.5,0.2424,178346.92,0.3168,1,0,0,0,0,270000.0,https://www.mubawab-media.com/ad/8/110/926F/h/WhatsApp%20Image%202024-03-14%20at%2012.50.13%20PM_79953816.avif
16,0.0915,36.4561,10.7376,510.0,0.5,0.4552,154974.0,0.3069,4,0,0,0,0,40800.0,https://www.mubawab-media.com/ad/7/974/750F/h/_MG_4985%20copy_80408104.avif
16,0.0915,36.4561,10.7376,500.0,0.5,0.4552,154974.0,0.3168,4,0,0,0,0,40000.0,https://www.mubawab-media.com/ad/8/070/748F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.12_b1562526_79562991.avif
16,0.0915,36.4561,10.7376,530.0,0.5,0.4552,154974.0,0.3143,4,0,0,0,0,42400.0,https://www.mubawab-media.com/ad/8/023/414F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.13_0a2ba9ba_79094624.avif
16,0.0915,36.4561,10.7376,600.0,0.5,0.4552,154974.0,0.2782,1,0,0,0,0,48000.0,https://www.mubawab-media.com/ad/8/077/327F/h/483840068_656199630252386_5520968563369964643_n_79952802.avif
16,0.0915,36.4561,10.7376,300.0,0.5,0.4552,154974.0,0.322,4,0,0,0,0,24000.0,https://www.mubawab-media.com/ad/8/073/816F/h/WhatsApp%20Image%202024-10-19%20at%2013.17.11_45686d27_79592633.avif
16,0.0915,36.4561,10.7376,1000.0,0.5,0.4552,154974.0,0.2742,4,0,0,0,0,170000.0,https://www.mubawab-media.com/ad/8/110/415F/h/64a8982a-25fd-44a4-8941-5c2ba2c6df21_79948705.avif
12,0.1135,36.8,10.1,380.0,0.5,0.1779,110184.0,0.2714,1,0,0,0,0,320000.0,https://www.mubawab-media.com/ad/8/105/657F/h/Visuel%20Agences%20Rejiche%20%2813%29_79901378.avif
16,0.0915,36.4561,10.7376,580.0,0.5,0.4552,154974.0,0.2718,3,0,0,0,0,435000.0,https://www.mubawab-media.com/ad/8/007/624F/h/7a8fef0f-c91b-4938-8fb8-a2d5cbc9416d_79185574.avif
20,0.2458,36.8,10.1,313.0,0.5,0.2047,110184.0,0.3112,2,0,0,0,0,219000.0,https://www.mubawab-media.com/ad/8/109/900F/h/7_79943201.avif
3,0.1991,36.7533,10.2283,1050.0,0.5,0.2091,114262.5,0.318,2,0,0,0,0,52500.0,https://www.mubawab-media.com/ad/8/057/452F/h/Unknown_79432767.avif
16,0.0915,36.4561,10.7376,300.0,0.5,0.4552,154974.0,0.3061,1,0,0,0,0,255000.0,https://www.mubawab-media.com/ad/8/109/840F/h/IMG20240929172621_79942574.avif
20,0.1091,36.8,10.1,7000.0,0.5,0.1525,110184.0,0.279,1,0,0,0,0,160000.0,https://www.mubawab-media.com/ad/8/078/955F/h/thumb_996542_property_large_79643202.avif
15,0.1268,35.7643,10.8113,6100.0,0.5,0.1502,134734.0,0.2706,3,0,0,0,0,285000.0,https://www.mubawab-media.com/ad/8/109/691F/h/Screenshot_20250317-010810_79941065.avif
15,0.1268,36.8,10.1,1234.0,0.5,0.3905,110184.0,0.314,4,0,0,0,0,500000.0,https://www.mubawab-media.com/ad/8/109/481F/h/IMG_7086_79939111.avif
23,0.3826,36.8769,10.3247,240.0,0.5,0.8015,2562.03,0.3168,4,0,0,0,0,180000.0,https://www.mubawab-media.com/ad/7/966/695F/h/photo_0_78529106.avif
1,0.3078,36.8665,10.1647,566.0,0.5,0.5305,43985.0,0.2738,2,0,0,0,0,820000.0,https://www.mubawab-media.com/ad/8/109/261F/h/IMG-20240929-WA0003_79936838.avif
1,0.1223,36.8665,10.1647,415.0,0.5,0.247,43985.0,0.316,2,0,0,0,0,50000.0,https://www.mubawab-media.com/ad/7/868/585F/h/plan%20terrains_68404385.avif
16,0.0915,36.4561,10.7376,282.0,0.5,0.4552,154974.0,0.2714,1,0,0,0,0,169200.0,https://www.mubawab-media.com/ad/8/072/552F/h/1000013366_79580310.avif
14,0.1066,33.3549,10.5055,6367.0,0.5,0.2913,106845.0,0.3152,4,0,0,0,0,253500.0,https://www.mubawab-media.com/ad/8/095/040F/h/WhatsApp%20Image%202024-12-02%20%C3%A0%2013.51.09_5c803747_79798597.avif
17,0.0826,36.819,10.2358,440.0,0.5,0.517,43985.0,0.3168,4,0,0,0,0,33000000.0,https://www.mubawab-media.com/ad/8/108/232F/h/1_79926285.avif
20,0.1122,35.8245,10.6346,465.0,0.5,0.2902,150620.48,0.3293,2,0,0,0,0,330150.0,https://www.mubawab-media.com/ad/8/104/260F/h/A%20New%20Design%20-%20Ginawa%20gamit%20ang%20PosterMyWall_79887481.avif
16,0.0915,36.4561,10.7376,5380.0,0.5,0.4552,154974.0,0.2798,4,0,0,0,0,1460000.0,https://www.mubawab-media.com/ad/8/083/356F/h/2_79685589.avif
16,0.0915,36.4561,10.7376,444.0,0.5,0.4552,154974.0,0.2798,2,0,0,0,0,333000.0,https://www.mubawab-media.com/ad/7/556/023F/h/273806748_479995363639333_8883683159540688517_n_48642606.avif
16,0.0915,36.4561,10.7376,800.0,0.5,0.4552,154974.0,0.2702,2,0,0,0,0,144000.0,https://www.mubawab-media.com/ad/8/106/932F/h/IMG-20230114-WA0005_79913815.avif
16,0.0915,36.4561,10.7376,1700.0,0.5,0.4552,154974.0,0.3238,4,0,0,0,0,221000.0,https://www.mubawab-media.com/ad/8/106/390F/h/Dimensions%20Terrain_79908646.avif
15,0.1268,36.8,10.1,1534.0,0.5,0.1503,110184.0,0.3156,1,0,0,0,0,230000.0,https://www.mubawab-media.com/ad/8/106/379F/h/891FFACA-1EE1-46A6-8027-61C84039DF3A_79908509.avif
4,0.076,36.8,10.1,1200.0,0.5,0.2265,110184.0,0.2774,3,0,0,0,0,260000.0,https://www.mubawab-media.com/ad/8/106/031F/h/IMG_0556_79905123.avif
16,0.0915,36.4561,10.7376,470.0,0.5,0.4552,154974.0,0.2722,1,0,0,0,0,1000000.0,https://www.mubawab-media.com/ad/8/035/750F/h/1000013366_79215671.avif
