gouvernorat_enc,ville_enc,lat,lon,surface_m2,nb_pieces,nb_chambres,score_attractivite,market_tension,cycle_marche,prix_region_median,text_embedding_score,nb_images,source_enc,prix,image_url,images,type_bien,type_transaction,has_ascenseur,has_meuble,has_terrasse,has_piscine,has_vue_mer,has_garage,has_securite,has_climatisation,has_chauffage,has_cuisine_equip,has_double_vitrage,has_porte_blindee,has_concierge,has_jardin,has_standing,has_vue_montagne,has_cheminee,etat_score,etat_prob_renove,standing_score,standing_prob_luxe
23,0.0025,36.819,10.1658,121.0,2.0,2.0,0.5,0.5649,2.0,2562.03,0.4033,1,1,3800.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-31-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-31-300x300.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6862,2,0.3674
23,0.0009,36.819,10.1658,121.0,2.0,2.0,0.5,0.5572,2.0,2562.03,0.3967,1,1,2400.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-63-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-63-300x300.jpeg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6313,3,0.3801
23,0.0007,36.8451,10.2272,121.0,1.0,2.0,0.5,0.4448,2.0,2562.03,0.3765,1,1,1200.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-8-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-8-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6674,2,0.331
23,0.0025,36.8769,10.3247,112.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3915,1,1,1650.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-6-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-6-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5887,2,0.3304
23,0.0016,36.819,10.1658,121.0,2.0,2.0,0.5,0.5674,2.0,2562.03,0.4068,1,1,2500.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-57-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-57-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6738,2,0.3347
23,0.0025,36.819,10.1658,80.0,1.0,2.0,0.5,0.5649,2.0,2562.03,0.4037,1,1,2280.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-55-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-55-300x300.jpeg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6519,2,0.3712
23,0.0017,36.844,10.3247,121.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,380000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-51-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-51-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5609,2,0.3403
1,0.0012,36.8665,10.1647,121.0,1.0,2.0,0.5,0.5663,2.0,43985.0,0.3904,1,1,1000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-50-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-50-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6159,2,0.3356
1,0.0012,36.8665,10.1647,121.0,4.0,2.0,0.5,0.5663,2.0,43985.0,0.3718,1,1,3000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-62-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-62-300x300.jpg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6429,2,0.3438
23,0.0035,35.8245,10.6346,220.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1,1,280000.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5792,2,0.3546
3,0.1975,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,850000.0,https://www.bnb.tn/wp-content/uploads/2025/05/IMG-20250513-WA0023-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/IMG-20250513-WA0023-300x300.jpg,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5667,3,0.3521
23,0.0009,36.819,10.1658,121.0,0.0,2.0,0.5,0.5572,2.0,2562.03,0.3822,1,1,2000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-47-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-47-300x300.jpeg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7136,3,0.3832
23,0.0009,36.819,10.1658,121.0,1.0,2.0,0.5,0.5572,2.0,2562.03,0.3912,1,1,1200.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-45-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-45-300x300.jpeg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6645,3,0.3828
23,0.0047,36.844,10.3247,115.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,650000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-53-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-53-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.624,3,0.3959
23,0.0025,36.819,10.1658,186.0,3.0,2.0,0.5,0.5649,2.0,2562.03,0.4161,1,1,3200.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-48-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-48-300x300.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.602,2,0.357
23,0.0009,36.844,10.3247,123.63,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,485000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-46-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-46-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6436,2,0.3457
23,0.0016,36.819,10.1658,170.0,3.0,2.0,0.5,0.5674,2.0,2562.03,0.4076,1,1,2400.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-44-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-44-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5564,2,0.3416
23,0.0007,36.8451,10.2272,121.0,1.0,2.0,0.5,0.4448,2.0,2562.03,0.3773,1,1,950.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-37-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-37-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6036,2,0.3295
20,0.0021,35.8245,10.6346,121.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.3992,1,1,2700.0,https://www.bnb.tn/wp-content/uploads/2025/05/WhatsApp-Image-2025-04-16-a-14.55.07_2ab8f9db-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/WhatsApp-Image-2025-04-16-a-14.55.07_2ab8f9db-300x300.jpg,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6179,2,0.3532
23,0.0009,36.819,10.1658,121.0,1.0,2.0,0.5,0.5572,2.0,2562.03,0.3915,1,1,1500.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-35-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-35-300x300.jpeg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6203,2,0.3733
23,0.0016,36.844,10.3247,168.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,765000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-41-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-41-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.601,2,0.3534
23,0.0009,36.844,10.3247,75.0,1.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,230000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-37-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-37-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6125,3,0.3746
23,0.0047,36.91,10.29,121.0,3.0,2.0,0.5,0.5442,2.0,2562.03,0.3859,1,1,6000.0,https://www.bnb.tn/wp-content/uploads/2025/05/0-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/0-300x300.jpeg,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4855,2,0.3368
1,0.0012,36.844,10.3247,230.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,850000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-20-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-20-300x300.jpg,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5418,3,0.3689
23,0.0009,36.844,10.3247,121.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,300000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-25-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-25-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6022,2,0.3392
3,0.1975,35.8245,10.6346,75.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1,1,750.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5792,2,0.3546
23,0.0016,36.844,10.3247,103.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,572000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-18-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-18-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6308,2,0.3302
23,0.0025,36.8769,10.3247,128.0,3.0,2.0,0.5,0.8015,2.0,2562.03,0.3895,1,1,1850.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-16-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-16-300x300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6131,2,0.3623
1,0.0012,36.8665,10.1647,121.0,1.0,2.0,0.5,0.5663,2.0,43985.0,0.3997,1,1,1250.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-12-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/1-12-300x300.jpg,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6546,2,0.3753
23,0.0009,36.819,10.1658,121.0,2.0,2.0,0.5,0.5572,2.0,2562.03,0.379,1,1,1550.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-18-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-18-300x300.jpeg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6242,3,0.3628
1,0.0012,36.844,10.3247,80.0,1.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,320000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-17-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-17-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6567,3,0.3683
1,0.0012,36.844,10.3247,64.0,1.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,260000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-16-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-16-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5874,2,0.3594
23,0.0016,36.819,10.1658,121.0,5.0,2.0,0.5,0.5674,2.0,2562.03,0.4244,1,1,6000.0,https://www.bnb.tn/wp-content/uploads/2025/05/1-13-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/05/1-13-300x300.jpeg,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5709,3,0.3957
16,0.1999,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,690000.0,https://www.bnb.tn/wp-content/uploads/2024/09/thumb_882971_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2024/09/thumb_882971_property_xlarge-300x300.jpeg,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5988,2,0.3678
16,0.1999,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,880000.0,https://www.bnb.tn/wp-content/uploads/2025/02/thumb_1019395_property_xlarge-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/02/thumb_1019395_property_xlarge-300x300.jpeg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5875,3,0.3579
20,0.0021,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,460000.0,https://www.bnb.tn/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-02-a-11.08.43_606b7554-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/05/WhatsApp-Image-2025-05-02-a-11.08.43_606b7554-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6174,2,0.3565
23,0.0025,36.844,10.3247,121.0,3.0,3.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,1000000.0,https://www.bnb.tn/wp-content/uploads/2025/02/thumb_958308_property_xlarge-400x300-1-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/02/thumb_958308_property_xlarge-400x300-1-300x300.jpeg,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5958,2,0.3425
1,0.0012,36.8665,10.1647,121.0,3.0,2.0,0.5,0.5663,2.0,43985.0,0.3912,1,1,2900.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-87-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-87-300x300.jpg,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6121,2,0.3529
23,0.0007,36.8451,10.2272,250.0,5.0,2.0,0.5,0.4448,2.0,2562.03,0.3878,1,1,5000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-84-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-84-300x300.jpg,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5268,3,0.3535
1,0.0012,36.844,10.3247,121.0,5.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,1100000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-82-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-82-300x300.jpg,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6001,3,0.3803
23,0.1692,36.844,10.3247,100.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,400000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-80-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-80-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.602,2,0.3552
23,0.0007,36.8451,10.2272,70.0,3.0,2.0,0.5,0.4448,2.0,2562.03,0.3936,1,1,1100.0,https://www.bnb.tn/wp-content/uploads/2025/04/20240303_144601-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/20240303_144601-300x300.jpg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5846,2,0.3291
23,0.0022,36.8528,10.3247,121.0,5.0,2.0,0.5,0.5388,2.0,2562.03,0.3725,1,1,4000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-78-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-78-300x300.jpg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5225,3,0.3539
23,0.0047,36.91,10.29,121.0,4.0,2.0,0.5,0.5442,2.0,2562.03,0.3808,1,1,5500.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-110-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-110-300x300.jpeg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5216,2,0.3423
23,0.0016,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,750000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-108-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-108-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6837,2,0.3295
20,0.0021,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,730000.0,https://www.bnb.tn/wp-content/uploads/2025/04/Image-2025-04-24-a-16.37.40_f1e1ff4d-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/Image-2025-04-24-a-16.37.40_f1e1ff4d-300x300.jpg,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.6033,2,0.3288
23,0.0007,36.8451,10.2272,121.0,1.0,2.0,0.5,0.4448,2.0,2562.03,0.3928,1,1,1050.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-106-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-106-300x300.jpeg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6748,2,0.3692
23,0.0016,36.819,10.1658,121.0,6.0,2.0,0.5,0.5674,2.0,2562.03,0.4659,1,1,8000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-72-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-72-300x300.jpg,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5435,2,0.3343
23,0.0047,36.844,10.3247,121.0,1.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,650000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-68-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-68-300x300.jpg,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5706,3,0.3766
23,0.0009,36.844,10.3247,121.0,4.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,430000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-4-300x300.png,https://www.bnb.tn/wp-content/uploads/2025/04/1-4-300x300.png,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7238,3,0.3479
23,0.0007,36.8451,10.2272,121.0,1.0,2.0,0.5,0.4448,2.0,2562.03,0.3809,1,1,1150.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-105-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-105-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6058,2,0.3417
23,0.0007,36.8451,10.2272,121.0,2.0,2.0,0.5,0.4448,2.0,2562.03,0.3947,1,1,1200.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-102-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-102-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6523,3,0.3611
23,0.0047,36.91,10.29,121.0,3.0,2.0,0.5,0.5442,2.0,2562.03,0.3903,1,1,2000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-100-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-100-300x300.jpeg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5396,3,0.3571
1,0.121,35.8245,10.6346,121.0,1.0,2.0,0.5,0.517,2.0,150620.48,0.3541,1,1,700.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5792,2,0.3546
23,0.0035,36.819,10.1658,121.0,1.0,2.0,0.5,0.6863,2.0,2562.03,0.3916,1,1,1100.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-96-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-96-300x300.jpeg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7623,3,0.4025
23,0.0035,36.844,10.3247,121.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,320000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-59-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-59-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6767,2,0.3656
23,0.0025,35.8245,10.6346,196.0,3.0,3.0,0.5,0.517,2.0,150620.48,0.3541,1,1,3500.0,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,https://www.bnb.tn/wp-content/uploads/2022/01/2-58.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5792,2,0.3546
23,0.0035,36.819,10.1658,121.0,2.0,2.0,0.5,0.6863,2.0,2562.03,0.3829,1,1,1100.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-94-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-94-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6631,2,0.3307
23,0.0035,36.819,10.1658,121.0,3.0,2.0,0.5,0.6863,2.0,2562.03,0.3954,1,1,3000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-92-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-92-300x300.jpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5956,2,0.3407
23,0.0035,36.844,10.3247,71.0,2.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,250000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-90-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-90-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6631,2,0.3307
23,0.0016,36.819,10.1658,121.0,3.0,2.0,0.5,0.5674,2.0,2562.03,0.4168,1,1,2600.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-88-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-88-300x300.jpeg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6508,2,0.3455
1,0.0012,36.844,10.3247,121.0,4.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,890000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-55-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-55-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4994,2,0.3422
20,0.0021,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,495000.0,https://www.bnb.tn/wp-content/uploads/2025/04/IMG_7700-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/IMG_7700-300x300.jpg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6597,3,0.3732
20,0.0021,35.8245,10.6346,121.0,3.0,2.0,0.5,0.517,2.0,150620.48,0.365,1,1,1700.0,https://www.bnb.tn/wp-content/uploads/2025/04/IMG_9173-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/IMG_9173-300x300.jpg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6266,3,0.389
1,0.0012,36.8665,10.1647,121.0,3.0,2.0,0.5,0.5663,2.0,43985.0,0.3733,1,1,1200.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-86-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-86-300x300.jpeg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6361,2,0.3614
23,0.0016,36.819,10.1658,121.0,1.0,2.0,0.5,0.5674,2.0,2562.03,0.4171,1,1,2000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-84-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-84-300x300.jpeg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6458,3,0.3939
23,0.0007,36.844,10.3247,121.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,345000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-82-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-82-300x300.jpeg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6033,3,0.3697
23,0.0009,36.819,10.1658,121.0,4.0,2.0,0.5,0.5572,2.0,2562.03,0.3892,1,1,2900.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-80-300x300.jpeg,https://www.bnb.tn/wp-content/uploads/2025/04/1-80-300x300.jpeg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5757,2,0.342
20,0.0021,35.8245,10.6346,121.0,5.0,2.0,0.5,0.517,2.0,150620.48,0.3992,1,1,2700.0,https://www.bnb.tn/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-16-a-14.55.07_a9058da5-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-16-a-14.55.07_a9058da5-300x300.jpg,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4776,2,0.335
23,0.0009,36.819,10.1658,121.0,5.0,2.0,0.5,0.5572,2.0,2562.03,0.3821,1,1,10000.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-53-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-53-300x300.jpg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.548,2,0.3555
23,0.0009,36.819,10.1658,121.0,5.0,2.0,0.5,0.5572,2.0,2562.03,0.3938,1,1,6500.0,https://www.bnb.tn/wp-content/uploads/2025/04/1-49-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/1-49-300x300.jpg,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5488,2,0.3528
14,0.3674,36.844,10.3247,340.0,3.0,2.0,0.5,0.5305,2.0,2562.03,0.3176,1,1,400000.0,https://www.bnb.tn/wp-content/uploads/2025/04/20241214_113522-300x300.jpg,https://www.bnb.tn/wp-content/uploads/2025/04/20241214_113522-300x300.jpg,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4982,3,0.3355
