id,type_annonce,type_bien,description,prix_affiche,devise,ville,gouvernorat,localisation_complete,image_url
4368454426716736,Location,Autre,2 200 TND À louer locale open space à la soukra La Soukra,2 200 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/591711117_2253892525094813_1654944301219303945_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=Vx5-hZVZB_IQ7kNvwF7taif&_nc_oc=AdlsAGnxBM2qbXH7lDHN9wt1gWIsQR2c79FKlkx2qjCpj-Z8SuDMItwsX111OCgbYYY&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=jZNpncWdTGg7ghkvmTDfNg&oh=00_Aftm9uqh_omQDuyruKSBbWh8UqQ5NQb-7tRzRMWYfSIHMQ&oe=69995CC2
1351327822849598,Location,Autre,Gratuit Séjours Hammamet,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/603853054_857345093969528_8209916804187273379_n.jpg?stp=c0.132.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=7ihqqvZhwyMQ7kNvwExOADc&_nc_oc=AdkYEM6Xzx_1lk6sw_P2JflpEbWMMj2WGJoM3YSWYG7Ns_1F1bqzBfR24t-wPb13Vmw&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=jZNpncWdTGg7ghkvmTDfNg&oh=00_Afsu3S4jZQliZK_4kashs6g-7k7WGAl08jE_t5iQJ-d3rg&oe=699953F9
854644954072243,Location,Maison/Villa,750 TND Maison meublée àlouer Ettadhamen Mnihla,750 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/632277178_34843220035277584_6607923084993680975_n.jpg?stp=c0.370.896.896a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=v7xYCHSXNp0Q7kNvwFR77iw&_nc_oc=Admi7ifhp4XgbFN9Kot1FeYwQ-C506Aiub5MNuBuVVcy24s_ePRuCmF97RFwgBBSsvY&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=jZNpncWdTGg7ghkvmTDfNg&oh=00_AfvZuHvxxnD4rpz6rqspjcWwMjuuhdIfduO8Ln4k1wocZQ&oe=69995048
1830152734325263,Location,Autre,3 600 TND 54544048 la Marsa cité le PiNS La Marsa,3 600 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/625131027_1416301370189388_3589769059058554760_n.jpg?stp=c96.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=Fa9fpNej3GsQ7kNvwGw7YnN&_nc_oc=AdkuhvhZnssjp4-9wbIud3mjj7zEVEgqmPMRcTGK6sjYP4VmjYmUbaRz2CozkoCAxkU&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=jZNpncWdTGg7ghkvmTDfNg&oh=00_AftY2-N0jA59bQtiNGuaqFLTo_USfjQ7CiTcvf00KRwEtw&oe=6999410E
808278805372688,Location,Maison/Villa,4 600 TND 🏡 À Louer – Villa S4 avec Piscine à Gammarth ☎️52524121☎️ Gammarth,4 600 TND,TND,Louer,Tunisie,"Louer, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/585298500_1204029368301285_2618265352655263898_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=5UkdQlt3Ej0Q7kNvwHV3iRZ&_nc_oc=AdkWayyDA76ltoxjiEcs_CeqdYhUCiws-sa9NvVmDDt62X-RqfatNErQaLhW5lqzgnI&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=jZNpncWdTGg7ghkvmTDfNg&oh=00_Afs6hJ6VmIPEY_cG1gN5M-poErsJw-m7Pae5biIWw5H47Q&oe=69993EBD
1387016372903276,Location,Autre,3 500 TND À LOUER | Petit immeuble R+1 à usage commercial ou administratif Tunis,3 500 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/617741618_892214399881759_6460488592140544276_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=fnrpxQsTpDYQ7kNvwGQnRjB&_nc_oc=AdnkHMJEqsH-2ny0kUPS6sUrnVBEFCcZT_n1WDRW0KbiUlYwKGJPJk1EQ0CqMZ6grJ4&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AfvUYLlgSb7p-mlh1WB73hCYonAYiNBmmnyfRxsWtNx68A&oe=69994D92
1455080759160456,Location,Autre,Gratuit boulevard 9 avril résidence gardé proximité hopitaux a louer s/1 meublé courte durée Tunis,,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/531637823_1290764529196800_5475412076467549376_n.jpg?stp=c568.0.928.928a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=946e27&_nc_ohc=C9jaSVQAdlYQ7kNvwHjmrEB&_nc_oc=AdlH_F6GqYZwtvNpNpH9wSCibYV61VCnK_wLQLNT9gGM86tWcJX6K01x_Y_FVvt0PQk&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AfsDu2aMQVGm7X5eavC9Y-KgmFNv3z4gkPLFAnEQrWnZgA&oe=6999463C
896297589748599,Location,Autre,145 000 TND شقة في الحمامات بجانب السندباد Tunis,145 000 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/615583404_855130934092243_41263292150400612_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=alZ72RYgjssQ7kNvwGLQdJl&_nc_oc=Adk-bGrJ_HAwX8BRlTtBbtbk3j1tkFI_nQ4y14z38iDPQR6OhAPc-YQig7aYaG1-Cjw&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AftN8cgf-yNaMXoPHJYscGwNSWUkxV3NrikzTVhXkq_HQQ&oe=6999503B
914087541118465,Location,Studio,1 TND Studio au rdc à Bizerte ain mariem Bizerte,1 TND,TND,Bizerte ain mariem,Bizerte,"Bizerte ain mariem, Bizerte",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/616554053_1225406962805193_2781275605328153272_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=6aWdqJOqDI4Q7kNvwHjnNTr&_nc_oc=Adn50ZWzL9s94CjsIAxyLcF9DTzoLsD0di4mc4YJNpwmgIuGmYh7IaJqDxaOhMBYHeM&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AfubXIENbjWuT3h9c8AfrHnEp2DvRaSABvh-X5w8AdUGYQ&oe=6999500E
1156104792477457,Location,Appartement S+1,90 TND 100 TND S+1,90 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/480819077_513110415144198_4771753257717684022_n.jpg?stp=c0.259.640.640a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=946e27&_nc_ohc=iyBm7jCl5xYQ7kNvwH7D632&_nc_oc=Adlwl_-o6W_sAkau-qRaPvJKAH6RDULMrHbrNMgij85Y9d-sHALgKwAnZkh7KrrvFFs&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_Aftai3Y8ZADtyH9nwtyFWtgOwgNMSQPnnTScuVeMBct0-g&oe=69996F1B
849732847954458,Location,Appartement,950 TND Appartement Tunis,950 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/627747712_1421528993039269_7058906966406852148_n.jpg?stp=c0.54.639.639a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Bz7zw7m-h88Q7kNvwEOfL8K&_nc_oc=AdnVyYpKe1zBCy87rLgMbTYLZJETdeEC2qMxqQKa-5glIZkpCVLx0v0UEbg0iPzJh3Q&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_Afu9_Xo1JX7bBGOodJcmn615yYqeX6UalnUJOgxEHLYjOg&oe=69994695
708515375654569,Location,Maison/Villa,Gratuit Maison à louer a Hammamet Hammamet,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/604553204_840503252137137_1024048020357853536_n.jpg?stp=c0.99.701.701a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=KEUmK4LO_xIQ7kNvwG317wp&_nc_oc=Adm4lFbiHHMcKldfpXcLRRkG5Cgq3RWdKPD2_3OX0b4vIq7_FjelLxaxsxCisO8xBzA&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AftsEXlBWoeSKuLakB3XMRNCdwJgVqKLmGJtTAmCmTxKJA&oe=69994A94
2095478464609722,Location,Appartement S+2,1 200 TND Location Appartement Arancia S+2 Hammamet-centre Hammamet,1 200 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/611884241_862307456413471_527905099327386143_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=gmwGA4lzx2oQ7kNvwHDZRqS&_nc_oc=Adm_91d-L_8UlfF_fQCSLicYME6ZUuQJ5aO2yZWb-ZWzf_qHG1-ETYpjhU2y1eW8Fck&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AfuAQTykU17bAAXTTlVJlK0JYkOMyzYuWQQVLsfvSr-hlg&oe=69995816
2271550706702857,Location,Maison/Villa,400 TND Villa avec piscine hammamet nord Hammamet,400 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/582947328_2631329007245033_3307747851160994127_n.jpg?stp=c128.0.768.768a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=gfelmWcKGYkQ7kNvwHONTlH&_nc_oc=AdmTJJCaq8rxI29h1THgd81iuHuB7brgI_DM94Sgrzo8hijbFrCcfXT-YUM3mU7PLV0&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=gikSNDVI74ugKCtdcnsKpw&oh=00_AftpbWY4-S8GmGDadalZcidqveY5aGwsMNuBgCHPXRUPug&oe=699974A1
888243780252930,Location,Maison/Villa,1 850 TND À louer RDC de villa s+2 meublé manzah 8 Ariana,1 850 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/611535776_1202877975138450_7870556643234151833_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=anuRYL6SjUcQ7kNvwGxMoLE&_nc_oc=Adltmk9EicUNvRiatSZQuXgxmcpJJw-IVguduNRId2iBsB8Y5DTUmh7l8_A6ntNaO1Q&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_AftYZ_ewtN0D1VA673xbLLEwNyQS3HQr2Ym2_UcNyd7Kmw&oe=69995B34
1470914307530980,Location,Appartement S+2,1 400 TND 🏡 Appartement S+2 haut standing à louer – Nouvelle Soukra jamais habité . La Soukra,1 400 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/568103313_24604059402622831_1101021925969013470_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=-8MCWIRLNFkQ7kNvwHV0tgi&_nc_oc=AdlyGak8h8thCWbRmzRvqw6wHd_oHOyC2Pl4RHiv2TLYxuxPk9huGqMJRAvSLZZbwDI&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_Afv4iFnbBpQ_wDf96J6ymMkte8_gPSCyNg0ptXBtCFTDeg&oe=69995457
1360538702054100,Location,Appartement S+1,Gratuit A louer s+1 nuitée laouina La Soukra,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/624650458_783229831474825_1427786101627834224_n.jpg?stp=c160.0.960.960a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=ZLDOaC-ScZwQ7kNvwHaBoul&_nc_oc=AdnYkXGlkUnnKB7GH-qSXl6MndTYrKTzHAvtqlvr812gMsNbaGANfWSG9t60iY5s6PA&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_AftiTAXrSnw4zF2Tk9LaslvXvVYVxVsRaGglTThScvSQhw&oe=69996901
1411165097419885,Location,Autre,Gratuit A louer Par jours s 5 Marsa La Marsa,,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/615273490_122282033426193474_3123063925135685575_n.jpg?stp=c268.0.1064.1064a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=8l6cFh9_zTsQ7kNvwHknbQv&_nc_oc=Adl-w3-kfQZSp8YAsEduFiZMZ_P1n5a6LzTDKQRQmCIUrFkL6lSbN-jX5maDm4j1Vg0&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_AfsgOeAFZaRnuMhhDRYQbfIjFCprK10vdc18Bjsn2chheQ&oe=699953C8
4089291998049264,Location,Autre,120 TND A louer للكراء Ariana,120 TND,TND,Ariana,Ariana,Ariana,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/624215265_926753416547006_7421903147122430916_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=6jzK6dXaq7gQ7kNvwHT6687&_nc_oc=Adml4Oar2zys8fJjsLqd8No1PnjoUMNaZ1durenTsfP2fBnj3m1dQgj6N4Kb-R9fqmw&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_Afv2mvb0Tz1GFcPDAwsU0cDEKA4m1ZnV6663EHIm0_ad3A&oe=69995E24
1929285577763613,Location,Appartement S+2,1 500 TND S+2 Le Kram,1 500 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/571129745_3441314432676772_3324469333737155656_n.jpg?stp=c97.0.544.544a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=sP66tLZPA-sQ7kNvwEQleyv&_nc_oc=AdmyqvHvE5EMtksoTm89A7jLyxUIDHVQegSEqw41sVEszTk19L7XyVH-CAMk1wGkbtg&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_AfsbEl4LYg1QWP8oDYZliS1Q53_lEcwQdyaNSbDyMJY37w&oe=69996464
1302726294254824,Location,Bureau,1 600 TND Bureau H+3 à Monplaisir Tunis,1 600 TND,TND,Monplaisir,Tunis,"Monplaisir, Tunis",https://scontent.ftun9-1.fna.fbcdn.net/v/t45.5328-4/468658639_595012656258248_6928396747687717542_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=eWyiM5817-wQ7kNvwGB78fv&_nc_oc=Adk4YNnpCZwcUul49FZP-3saHlJE7yTQdjLfsSRYXj-YMGDdyogWpTfdWEDGtKcrRHA&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_AfvrESkDTRET-HA5vZZ6l50wIUr07mA9nvKvywyYlMNJTw&oe=69994ACC
838805669076471,Location,Appartement S+1,"150 TND Appartement S1 a louer par nuitée jardin de Carthage haut standing Carthage, Tunis, Tunisia",150 TND,TND,Tunis,Tunis,Tunis,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/595226701_32737589432553183_3626277171239665412_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=92e707&_nc_ohc=R4Yl6MafLQoQ7kNvwGKi1v5&_nc_oc=Adkz94csYN-P9IX3jBeYQW9Ci_3aZ9zkURIPlgJBsSNYUIzg9rWnzcmCQ2wh4vDMIBk&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_AftcM2KPQ-aDpqUVXnmTXfDYNLq7cw4EAsXwi2nw_9ZvmA&oe=6999635E
1524597198597059,Location,Appartement S+1,"1 500 TND A louer un appartement S1, avec jardin à "" Jardins de Carthage"" Le Kram",1 500 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/626817454_122171327144919199_478086695874433178_n.jpg?stp=c200.0.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=xb7LQTgiVyYQ7kNvwFdef9-&_nc_oc=AdmzX54Pb6o31gEAEP8kFZRjklmXnTok_O5HV-xx0OHFRyx95tJZSsC1xPYloi7_IlU&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=poHEQCLtVk9dcNCXT0cw5w&oh=00_Aft73OGBMDAhddtkvV4zoo3UYZKQbePoDAhqA2V_8Z2eXQ&oe=6999482B
1380303977036011,Location,Local Commercial,700 TND Studio rez- de jardin tout neuf résidence calme et centrale : bus magasin... tel 97 282 946 Bizerte,700 TND,TND,Bizerte,Bizerte,Bizerte,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/606027081_25570014335986236_2575528616734673505_n.jpg?stp=c0.364.896.896a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=polxPO2oIGgQ7kNvwHpdl7e&_nc_oc=Adl2pmxy23VMB_gyWgll76x5_qFXMzeznfqfWVLO5V1L9FEBr4NYx7EnsSBt01DrMbs&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_AfsDXDQdoICNee3unK4_FSQ-nAWcog_mHpnU8Wy1HXDwpg&oe=6999729F
25629771220028006,Location,Appartement,17 000 TND appartement meublé dans une résidence gardée Hammamet,17 000 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/629029498_1431007818610654_2058019182010649841_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=Q0mNlhcn-wIQ7kNvwEq4ZpG&_nc_oc=AdkJrrSaaMMXP8aMhB4sXIobQ9CRV8ku_frBDP5NYfqwIXdOMWmhYJL7jFQlQQ5EBd4&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_AftRVeUHBk-ZZxmTrMxgK8a0EcJk3ZgMVYwg5Z4py7ghcQ&oe=69994959
2347479932352676,Location,Autre,1 TND 🏠 𝐄𝐍𝐍𝐀𝐒𝐑 2 ; à Louer un spacieux 𝐚𝐩𝐩𝐭 𝐒+3 bien situé 🏠 Ariana,1 TND,TND,Louer un spacieux,Ariana,"Louer un spacieux, Ariana",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/595577652_779116025187520_6518059254731751308_n.jpg?stp=c0.106.960.960a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=KoN1MA8Wn8MQ7kNvwGAWxCb&_nc_oc=Adm4h-iubWTu8w1YhLzUqkn_uxQigv0QOmA5EgpXcf8z1LZAFVAz0dY6xG6ZGQa_PKY&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_AftG63SVa1xY3z9lhHjwotUyPmHf1t7oJEMN37I9IAKXBw&oe=699971AE
1205768681684115,Location,Autre,Gratuit Location courtes périodes à Hammamet 🌊 Hammamet,,TND,Hammamet,Tunisie,"Hammamet, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/622386504_25504917215847612_7865433369875988187_n.jpg?stp=c176.0.840.840a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=wNK8UVAmWWwQ7kNvwEFm5su&_nc_oc=AdlyuoMcdCwUoYuwhdOYiscPDWXx-yFplUHg9WQUHdjhqOEpCaD-U_YViJ_ts9Hjl80&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_AfsuUu1rNCE34fZP77djQwyHDQj7uV6jt0I2sfR6HofuGg&oe=699961A3
779694681415972,Location,Appartement S+3,2 700 TND 3 000 TND S+3 Rez de chaussée RDC neuf jamais habité location jardins de Carthage 2700,2 700 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/570019554_1173900614598323_3216507507738809519_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=92e707&_nc_ohc=bMqcl-l0NUAQ7kNvwFrAFbP&_nc_oc=AdluGEc_PX_6YnLIXPINJbgtV8-yaoqw67QS70_eBq-2j1WnbVyXodBAKIaTl8k-cT8&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_Afsfa2UiYWvDsfi4mZ6FuQNwKVyT1COp3bSXa90fwVGz7Q&oe=699955AF
849371164681559,Location,Appartement S+3,"1 450 TND 🏡 À LOUER | Superbe S+3 avec Grande Terrasse – Cité El Wahat, Laouina Carthage, Tunis, Tunisia",1 450 TND,TND,Laouina,Tunis,"Laouina, Tunis",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/596815505_789661034109156_4298488887644824674_n.jpg?stp=c0.101.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=92e707&_nc_ohc=ia4vNhiOAoAQ7kNvwE-f6RB&_nc_oc=Adn1HyclJcbd2TaMz_8uEmxhmSwDEVyxT8HfIEZSmLXwpzCKmoWTc0VkcruFMwiGH8g&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_AfuarCBTYK7HrbmwL1k91pa3BpJHFxlyybsghSAE-xIOdg&oe=69993F7D
663477356822129,Location,Appartement S+2,1 750 TND À louer un S2 aux jardins de carthage Le Kram,1 750 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/633303490_872520808876730_6788040894675332554_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=hEbPAbXhWnMQ7kNvwGWcte0&_nc_oc=AdnCsdt-qUoCmzR8-mnE_luKuyohIcA7TlpivU2E1wkKXZbY7lHBfKQ1TOkw00efVRs&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_AfuWmA5KNpZBJX_LRsl80b6uv1SYGbSk_GeSRPvtEd40-w&oe=69996DB7
1354203332573831,Location,Appartement S+2,1 500 TND REO Immobilier vous présente à la location un appartement S+2 situé à La nouvelle soukra Le Kram,1 500 TND,TND,La nouvelle soukra,Tunisie,"La nouvelle soukra, Tunisie",https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/604840687_742699925583854_7113349316235013368_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=8oX0sa1F9OYQ7kNvwFUm0JX&_nc_oc=AdkfsE3W6OY3huiZ22y3bBlHe0gj7H7gncnk6P5kmkWL58ZuWtRUqbuPC7JlWdgxHDg&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=GTASOhr0N5gWmHlKtl4IxA&oh=00_Aful5GiSCSgcAmVtJ_SrgDuL4erwVFW0cx7xNvL9x_oHBw&oe=69993EFE
1590167679103412,Location,Appartement S+1,1 200 TND A louer s+1 bien meublé a laouina Le Kram,1 200 TND,TND,Non spécifié,Tunisie,Tunisie,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.84726-6/615272357_1549075296213448_401195487318510965_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=fsMDuZ2z2_AQ7kNvwF1cPLr&_nc_oc=Adld1bwwgk-ODFP4tKMkOBTgOMKWbpT5W2YWKOxdKHrEJCDr9obIH1LZwu-IS_gaIsw&_nc_zt=14&_nc_ht=scontent.ftun9-1.fna&_nc_gid=87BSPzBohmeaBzY5zTrayQ&oh=00_AfvA7UXCrz3m5Z-eXHaYnLMSPcOGXLNOnCCUp5A-_rnbYA&oe=69995D31
1790037738330175,Location,Autre,90 TND Location par jour Nabeul,90 TND,TND,Nabeul,Nabeul,Nabeul,https://scontent.ftun9-1.fna.fbcdn.net/v/t39.30808-6/635139229_10239939341092168_7617405872398939591_n.jpg?stp=c0.281.688.688a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Jlpcu5tmftkQ7kNvwEQYyng&_nc_oc=AdkEQXXJm2dXOAIOHnwHP6xZJNyWgwxpBRWogW2nCbV7i11H8vqbzppeoFMRnoxv6F4&_nc_zt=23&_nc_ht=scontent.ftun9-1.fna&_nc_gid=87BSPzBohmeaBzY5zTrayQ&oh=00_AfsoCN9u8RZs2VNNT7Tx-gw2Avgp71ooo8txbq7fWxHhIA&oe=699964C6
